Timestamp,Environment,Scenario,Mode,PrimaryChannel,PrimaryBand,PrimaryWidth_MHz,PrimaryLinkRate_Mbps,SecondaryChannel,SecondaryBand,SecondaryWidth_MHz,SecondaryLinkRate_Mbps,PrimaryCCI,PrimaryACI,PrimaryNeighbors,SecondaryCCI,SecondaryACI,SecondaryNeighbors,Streams,Throughput_Mbps,Retransmits,Run,Distance,Material,PartitionAmount,PartitionThickness,Connection,PrimaryRSSI,SecondaryRSSI
3/3/2026 3:19,Home-Wall,1.5m Home Wall 1 Wood 6GHz Wireless,Standard,5,6GHz,160,2882,,,,,0,0,9,,,,4,611.83,0,7,1.5,Wood,1,0.114,Wireless,-53,
3/3/2026 3:19,Home-Wall,1.5m Home Wall 1 Wood 6GHz Wireless,Standard,5,6GHz,160,2882,,,,,0,0,9,,,,4,639.98,0,8,1.5,Wood,1,0.114,Wireless,-53,
3/3/2026 3:20,Home-Wall,1.5m Home Wall 1 Wood 6GHz Wireless,Standard,5,6GHz,160,2882,,,,,0,0,9,,,,4,668.29,0,9,1.5,Wood,1,0.114,Wireless,-53,
3/3/2026 3:21,Home-Wall,1.5m Home Wall 1 Wood 6GHz Wireless,Standard,5,6GHz,160,2882,,,,,0,0,9,,,,4,672.35,0,10,1.5,Wood,1,0.114,Wireless,-53,
3/3/2026 3:26,Home-Wall,1.5m Home Wall 1 Wood 5GHz Wireless,Standard,149,5GHz,80,1441,,,,,1,1,9,,,,4,386.6,0,1,1.5,Wood,1,0.114,Wireless,-35,
3/3/2026 3:27,Home-Wall,1.5m Home Wall 1 Wood 5GHz Wireless,Standard,149,5GHz,80,1441,,,,,1,1,9,,,,4,395.1,0,2,1.5,Wood,1,0.114,Wireless,-35,
3/3/2026 3:27,Home-Wall,1.5m Home Wall 1 Wood 5GHz Wireless,Standard,149,5GHz,80,1441,,,,,1,1,9,,,,4,391.19,0,3,1.5,Wood,1,0.114,Wireless,-35,
3/3/2026 3:28,Home-Wall,1.5m Home Wall 1 Wood 5GHz Wireless,Standard,149,5GHz,80,1441,,,,,1,1,9,,,,4,385.68,0,4,1.5,Wood,1,0.114,Wireless,-35,
3/3/2026 3:28,Home-Wall,1.5m Home Wall 1 Wood 5GHz Wireless,Standard,149,5GHz,80,1441,,,,,1,1,9,,,,4,387.54,0,5,1.5,Wood,1,0.114,Wireless,-35,
3/3/2026 3:29,Home-Wall,1.5m Home Wall 1 Wood 5GHz Wireless,Standard,149,5GHz,80,1441,,,,,1,1,9,,,,4,393.84,0,6,1.5,Wood,1,0.114,Wireless,-35,
3/3/2026 3:30,Home-Wall,1.5m Home Wall 1 Wood 5GHz Wireless,Standard,149,5GHz,80,1441,,,,,1,1,9,,,,4,387.16,0,7,1.5,Wood,1,0.114,Wireless,-35,
3/3/2026 3:30,Home-Wall,1.5m Home Wall 1 Wood 5GHz Wireless,Standard,149,5GHz,80,1441,,,,,1,1,9,,,,4,397.02,0,8,1.5,Wood,1,0.114,Wireless,-35,
3/3/2026 3:31,Home-Wall,1.5m Home Wall 1 Wood 5GHz Wireless,Standard,149,5GHz,80,1441,,,,,1,1,9,,,,4,381.9,0,9,1.5,Wood,1,0.114,Wireless,-35,
3/3/2026 3:31,Home-Wall,1.5m Home Wall 1 Wood 5GHz Wireless,Standard,149,5GHz,80,1441,,,,,1,1,9,,,,4,391.74,0,10,1.5,Wood,1,0.114,Wireless,-35,
3/3/2026 3:37,Home-Wall,1.5m Home Wall 1 Wood 2.4GHz Wireless,Standard,7,2.4GHz,20,344,,,,,0,6,10,,,,4,83.58,0,1,1.5,Wood,1,0.114,Wireless,-31,
3/3/2026 3:38,Home-Wall,1.5m Home Wall 1 Wood 2.4GHz Wireless,Standard,7,2.4GHz,20,344,,,,,0,6,10,,,,4,85.91,0,2,1.5,Wood,1,0.114,Wireless,-31,
3/3/2026 3:38,Home-Wall,1.5m Home Wall 1 Wood 2.4GHz Wireless,Standard,7,2.4GHz,20,344,,,,,0,6,10,,,,4,89.05,0,3,1.5,Wood,1,0.114,Wireless,-31,
3/3/2026 3:39,Home-Wall,1.5m Home Wall 1 Wood 2.4GHz Wireless,Standard,7,2.4GHz,20,344,,,,,0,6,10,,,,4,81.95,0,4,1.5,Wood,1,0.114,Wireless,-31,
3/3/2026 3:39,Home-Wall,1.5m Home Wall 1 Wood 2.4GHz Wireless,Standard,7,2.4GHz,20,344,,,,,0,6,10,,,,4,88.46,0,5,1.5,Wood,1,0.114,Wireless,-31,
3/3/2026 3:40,Home-Wall,1.5m Home Wall 1 Wood 2.4GHz Wireless,Standard,7,2.4GHz,20,344,,,,,0,6,10,,,,4,94.74,0,6,1.5,Wood,1,0.114,Wireless,-31,
3/3/2026 3:40,Home-Wall,1.5m Home Wall 1 Wood 2.4GHz Wireless,Standard,7,2.4GHz,20,344,,,,,0,6,10,,,,4,91.65,0,7,1.5,Wood,1,0.114,Wireless,-31,
3/3/2026 3:41,Home-Wall,1.5m Home Wall 1 Wood 2.4GHz Wireless,Standard,7,2.4GHz,20,344,,,,,0,6,10,,,,4,91.6,0,8,1.5,Wood,1,0.114,Wireless,-31,
3/3/2026 3:42,Home-Wall,1.5m Home Wall 1 Wood 2.4GHz Wireless,Standard,7,2.4GHz,20,344,,,,,0,6,10,,,,4,89.43,0,9,1.5,Wood,1,0.114,Wireless,-31,
3/3/2026 3:42,Home-Wall,1.5m Home Wall 1 Wood 2.4GHz Wireless,Standard,7,2.4GHz,20,344,,,,,0,6,10,,,,4,92.07,0,10,1.5,Wood,1,0.114,Wireless,-31,
3/3/2026 3:50,Home-Wall,1.5m Home Wall 1 Wood MLO Wireless,MLO,157,5GHz,80,1441,5,6GHz,160,1441,0,1,5,0,0,5,8,279.07,0,1,1.5,Wood,1,0.114,Wireless,-46,-43
3/3/2026 3:51,Home-Wall,1.5m Home Wall 1 Wood MLO Wireless,MLO,157,5GHz,80,1441,5,6GHz,160,1441,0,1,5,0,0,5,8,292.55,0,2,1.5,Wood,1,0.114,Wireless,-46,-43
3/3/2026 3:51,Home-Wall,1.5m Home Wall 1 Wood MLO Wireless,MLO,157,5GHz,80,1441,5,6GHz,160,1441,0,1,5,0,0,5,8,396.94,0,3,1.5,Wood,1,0.114,Wireless,-46,-43
3/3/2026 3:52,Home-Wall,1.5m Home Wall 1 Wood MLO Wireless,MLO,157,5GHz,80,1441,5,6GHz,160,1441,0,1,5,0,0,5,8,339.2,0,4,1.5,Wood,1,0.114,Wireless,-46,-43
3/3/2026 3:52,Home-Wall,1.5m Home Wall 1 Wood MLO Wireless,MLO,157,5GHz,80,1441,5,6GHz,160,1441,0,1,5,0,0,5,8,352.6,0,5,1.5,Wood,1,0.114,Wireless,-46,-43
3/3/2026 3:53,Home-Wall,1.5m Home Wall 1 Wood MLO Wireless,MLO,157,5GHz,80,1441,5,6GHz,160,1441,0,1,5,0,0,5,8,318.8,0,6,1.5,Wood,1,0.114,Wireless,-46,-43
3/3/2026 3:54,Home-Wall,1.5m Home Wall 1 Wood MLO Wireless,MLO,157,5GHz,80,1441,5,6GHz,160,1441,0,1,5,0,0,5,8,475.11,0,7,1.5,Wood,1,0.114,Wireless,-46,-43
3/3/2026 3:54,Home-Wall,1.5m Home Wall 1 Wood MLO Wireless,MLO,157,5GHz,80,1441,5,6GHz,160,1441,0,1,5,0,0,5,8,346.19,0,8,1.5,Wood,1,0.114,Wireless,-46,-43
3/3/2026 3:55,Home-Wall,1.5m Home Wall 1 Wood MLO Wireless,MLO,157,5GHz,80,1441,5,6GHz,160,1441,0,1,5,0,0,5,8,308.68,0,9,1.5,Wood,1,0.114,Wireless,-46,-43
3/3/2026 3:55,Home-Wall,1.5m Home Wall 1 Wood MLO Wireless,MLO,157,5GHz,80,1441,5,6GHz,160,1441,0,1,5,0,0,5,8,344.16,0,10,1.5,Wood,1,0.114,Wireless,-46,-43
3/3/2026 2:22,Home-Wall,2.71m Home Wall 1 Wood 6GHz Wireless,Standard,5,6GHz,160,2882,,,,,0,0,6,,,,4,439.56,0,1,2.71,Wood,1,0.31,Wireless,-67,
3/3/2026 2:22,Home-Wall,2.71m Home Wall 1 Wood 6GHz Wireless,Standard,5,6GHz,160,2882,,,,,0,0,6,,,,4,494.16,0,2,2.71,Wood,1,0.31,Wireless,-67,
3/3/2026 2:23,Home-Wall,2.71m Home Wall 1 Wood 6GHz Wireless,Standard,5,6GHz,160,2882,,,,,0,0,6,,,,4,445.89,0,3,2.71,Wood,1,0.31,Wireless,-67,
3/3/2026 2:24,Home-Wall,2.71m Home Wall 1 Wood 6GHz Wireless,Standard,5,6GHz,160,2882,,,,,0,0,6,,,,4,495.47,0,4,2.71,Wood,1,0.31,Wireless,-67,
3/3/2026 2:24,Home-Wall,2.71m Home Wall 1 Wood 6GHz Wireless,Standard,5,6GHz,160,2882,,,,,0,0,6,,,,4,445.67,0,5,2.71,Wood,1,0.31,Wireless,-67,
3/3/2026 2:25,Home-Wall,2.71m Home Wall 1 Wood 6GHz Wireless,Standard,5,6GHz,160,2882,,,,,0,0,6,,,,4,495.21,0,6,2.71,Wood,1,0.31,Wireless,-67,
3/3/2026 2:25,Home-Wall,2.71m Home Wall 1 Wood 6GHz Wireless,Standard,5,6GHz,160,2882,,,,,0,0,6,,,,4,511.13,0,7,2.71,Wood,1,0.31,Wireless,-67,
3/3/2026 2:26,Home-Wall,2.71m Home Wall 1 Wood 6GHz Wireless,Standard,5,6GHz,160,2882,,,,,0,0,6,,,,4,507.01,0,8,2.71,Wood,1,0.31,Wireless,-67,
3/3/2026 2:27,Home-Wall,2.71m Home Wall 1 Wood 6GHz Wireless,Standard,5,6GHz,160,2882,,,,,0,0,6,,,,4,498.68,0,9,2.71,Wood,1,0.31,Wireless,-67,
3/3/2026 2:27,Home-Wall,2.71m Home Wall 1 Wood 6GHz Wireless,Standard,5,6GHz,160,2882,,,,,0,0,6,,,,4,465.95,0,10,2.71,Wood,1,0.31,Wireless,-67,
3/3/2026 2:33,Home-Wall,2.71m Home Wall 1 Wood 5GHz Wireless,Standard,40,5GHz,160,2882,,,,,0,0,8,,,,4,543.81,0,1,2.71,Wood,1,0.31,Wireless,-55,
3/3/2026 2:33,Home-Wall,2.71m Home Wall 1 Wood 5GHz Wireless,Standard,40,5GHz,160,2882,,,,,0,0,8,,,,4,569.19,0,2,2.71,Wood,1,0.31,Wireless,-55,
3/3/2026 2:34,Home-Wall,2.71m Home Wall 1 Wood 5GHz Wireless,Standard,40,5GHz,160,2882,,,,,0,0,8,,,,4,578.68,0,3,2.71,Wood,1,0.31,Wireless,-55,
3/3/2026 2:35,Home-Wall,2.71m Home Wall 1 Wood 5GHz Wireless,Standard,40,5GHz,160,2882,,,,,0,0,8,,,,4,580.84,0,4,2.71,Wood,1,0.31,Wireless,-55,
3/3/2026 2:35,Home-Wall,2.71m Home Wall 1 Wood 5GHz Wireless,Standard,40,5GHz,160,2882,,,,,0,0,8,,,,4,547.91,0,5,2.71,Wood,1,0.31,Wireless,-55,
3/3/2026 2:36,Home-Wall,2.71m Home Wall 1 Wood 5GHz Wireless,Standard,40,5GHz,160,2882,,,,,0,0,8,,,,4,540,0,6,2.71,Wood,1,0.31,Wireless,-55,
3/3/2026 2:36,Home-Wall,2.71m Home Wall 1 Wood 5GHz Wireless,Standard,40,5GHz,160,2882,,,,,0,0,8,,,,4,529.16,0,7,2.71,Wood,1,0.31,Wireless,-55,
3/3/2026 2:37,Home-Wall,2.71m Home Wall 1 Wood 5GHz Wireless,Standard,40,5GHz,160,2882,,,,,0,0,8,,,,4,568.22,0,8,2.71,Wood,1,0.31,Wireless,-55,
3/3/2026 2:38,Home-Wall,2.71m Home Wall 1 Wood 5GHz Wireless,Standard,40,5GHz,160,2882,,,,,0,0,8,,,,4,535.12,0,9,2.71,Wood,1,0.31,Wireless,-55,
3/3/2026 2:38,Home-Wall,2.71m Home Wall 1 Wood 5GHz Wireless,Standard,40,5GHz,160,2882,,,,,0,0,8,,,,4,530.42,0,10,2.71,Wood,1,0.31,Wireless,-55,
3/3/2026 2:08,Home-Wall,2.71m Home Wall 1 Wood 2.4GHz Wireless,Standard,7,2.4GHz,20,344,,,,,0,4,8,,,,4,14.74,0,1,2.71,Wood,1,0.31,Wireless,-56,
3/3/2026 2:09,Home-Wall,2.71m Home Wall 1 Wood 2.4GHz Wireless,Standard,7,2.4GHz,20,344,,,,,0,4,8,,,,4,15.17,0,2,2.71,Wood,1,0.31,Wireless,-56,
3/3/2026 2:10,Home-Wall,2.71m Home Wall 1 Wood 2.4GHz Wireless,Standard,7,2.4GHz,20,344,,,,,0,4,8,,,,4,32.78,0,3,2.71,Wood,1,0.31,Wireless,-56,
3/3/2026 2:10,Home-Wall,2.71m Home Wall 1 Wood 2.4GHz Wireless,Standard,7,2.4GHz,20,344,,,,,0,4,8,,,,4,30.75,0,4,2.71,Wood,1,0.31,Wireless,-56,
3/3/2026 2:11,Home-Wall,2.71m Home Wall 1 Wood 2.4GHz Wireless,Standard,7,2.4GHz,20,344,,,,,0,4,8,,,,4,13.14,0,5,2.71,Wood,1,0.31,Wireless,-56,
3/3/2026 2:12,Home-Wall,2.71m Home Wall 1 Wood 2.4GHz Wireless,Standard,7,2.4GHz,20,344,,,,,0,4,8,,,,4,47.15,0,6,2.71,Wood,1,0.31,Wireless,-56,
3/3/2026 2:12,Home-Wall,2.71m Home Wall 1 Wood 2.4GHz Wireless,Standard,7,2.4GHz,20,344,,,,,0,4,8,,,,4,28.83,0,7,2.71,Wood,1,0.31,Wireless,-56,
3/3/2026 2:13,Home-Wall,2.71m Home Wall 1 Wood 2.4GHz Wireless,Standard,7,2.4GHz,20,344,,,,,0,4,8,,,,4,42,0,8,2.71,Wood,1,0.31,Wireless,-56,
3/3/2026 2:13,Home-Wall,2.71m Home Wall 1 Wood 2.4GHz Wireless,Standard,7,2.4GHz,20,344,,,,,0,4,8,,,,4,45.34,0,9,2.71,Wood,1,0.31,Wireless,-56,
3/3/2026 2:14,Home-Wall,2.71m Home Wall 1 Wood 2.4GHz Wireless,Standard,7,2.4GHz,20,344,,,,,0,4,8,,,,4,20.9,0,10,2.71,Wood,1,0.31,Wireless,-56,
3/3/2026 2:43,Home-Wall,2.71m Home Wall 1 Wood MLO Wireless,MLO,1,2.4GHz,40,720.5,157,5GHz,80,720.5,1,1,10,1,2,10,8,497.83,0,1,2.71,Wood,1,0.31,Wireless,-58,-56
3/3/2026 2:43,Home-Wall,2.71m Home Wall 1 Wood MLO Wireless,MLO,1,2.4GHz,40,720.5,157,5GHz,80,720.5,1,1,10,1,2,10,8,649.15,0,2,2.71,Wood,1,0.31,Wireless,-58,-56
3/3/2026 2:44,Home-Wall,2.71m Home Wall 1 Wood MLO Wireless,MLO,1,2.4GHz,40,720.5,157,5GHz,80,720.5,1,1,10,1,2,10,8,668,0,3,2.71,Wood,1,0.31,Wireless,-58,-56
3/3/2026 2:44,Home-Wall,2.71m Home Wall 1 Wood MLO Wireless,MLO,1,2.4GHz,40,720.5,157,5GHz,80,720.5,1,1,10,1,2,10,8,665.52,0,4,2.71,Wood,1,0.31,Wireless,-58,-56
3/3/2026 2:45,Home-Wall,2.71m Home Wall 1 Wood MLO Wireless,MLO,1,2.4GHz,40,720.5,157,5GHz,80,720.5,1,1,10,1,2,10,8,639.89,0,5,2.71,Wood,1,0.31,Wireless,-58,-56
3/3/2026 2:46,Home-Wall,2.71m Home Wall 1 Wood MLO Wireless,MLO,1,2.4GHz,40,720.5,157,5GHz,80,720.5,1,1,10,1,2,10,8,637.65,0,6,2.71,Wood,1,0.31,Wireless,-58,-56
3/3/2026 2:46,Home-Wall,2.71m Home Wall 1 Wood MLO Wireless,MLO,1,2.4GHz,40,720.5,157,5GHz,80,720.5,1,1,10,1,2,10,8,657.2,0,7,2.71,Wood,1,0.31,Wireless,-58,-56
3/3/2026 2:47,Home-Wall,2.71m Home Wall 1 Wood MLO Wireless,MLO,1,2.4GHz,40,720.5,157,5GHz,80,720.5,1,1,10,1,2,10,8,654.05,0,8,2.71,Wood,1,0.31,Wireless,-58,-56
3/3/2026 2:47,Home-Wall,2.71m Home Wall 1 Wood MLO Wireless,MLO,1,2.4GHz,40,720.5,157,5GHz,80,720.5,1,1,10,1,2,10,8,630.58,0,9,2.71,Wood,1,0.31,Wireless,-58,-56
3/3/2026 2:48,Home-Wall,2.71m Home Wall 1 Wood MLO Wireless,MLO,1,2.4GHz,40,720.5,157,5GHz,80,720.5,1,1,10,1,2,10,8,625.95,0,10,2.71,Wood,1,0.31,Wireless,-58,-56
2/26/2026 12:19,Home-LOS,3m Home LOS 6GHz Wireless,Standard,5,6GHz,160,2882,,,,,0,0,9,,,,4,674.49,0,1,3,,0,0,Wireless,-51,
2/26/2026 12:20,Home-LOS,3m Home LOS 6GHz Wireless,Standard,5,6GHz,160,2882,,,,,0,0,9,,,,4,671.57,0,2,3,,0,0,Wireless,-51,
2/26/2026 12:20,Home-LOS,3m Home LOS 6GHz Wireless,Standard,5,6GHz,160,2882,,,,,0,0,9,,,,4,696.74,0,3,3,,0,0,Wireless,-51,
2/26/2026 12:21,Home-LOS,3m Home LOS 6GHz Wireless,Standard,5,6GHz,160,2882,,,,,0,0,9,,,,4,691.5,0,4,3,,0,0,Wireless,-51,
2/26/2026 12:22,Home-LOS,3m Home LOS 6GHz Wireless,Standard,5,6GHz,160,2882,,,,,0,0,9,,,,4,698.11,0,5,3,,0,0,Wireless,-51,
2/26/2026 12:22,Home-LOS,3m Home LOS 6GHz Wireless,Standard,5,6GHz,160,2882,,,,,0,0,9,,,,4,689.07,0,6,3,,0,0,Wireless,-51,
2/26/2026 12:23,Home-LOS,3m Home LOS 6GHz Wireless,Standard,5,6GHz,160,2882,,,,,0,0,9,,,,4,676.96,0,7,3,,0,0,Wireless,-51,
2/26/2026 12:23,Home-LOS,3m Home LOS 6GHz Wireless,Standard,5,6GHz,160,2882,,,,,0,0,9,,,,4,696.88,0,8,3,,0,0,Wireless,-51,
2/26/2026 12:24,Home-LOS,3m Home LOS 6GHz Wireless,Standard,5,6GHz,160,2882,,,,,0,0,9,,,,4,678.02,0,9,3,,0,0,Wireless,-51,
2/26/2026 12:25,Home-LOS,3m Home LOS 6GHz Wireless,Standard,5,6GHz,160,2882,,,,,0,0,9,,,,4,713.67,0,10,3,,0,0,Wireless,-51,
2/26/2026 12:34,Home-LOS,3m Home LOS 5GHz Wireless,Standard,40,5GHz,160,2882,,,,,0,0,5,,,,4,618.65,0,1,3,,0,0,Wireless,-42,
2/26/2026 12:35,Home-LOS,3m Home LOS 5GHz Wireless,Standard,40,5GHz,160,2882,,,,,0,0,5,,,,4,641.38,0,2,3,,0,0,Wireless,-42,
2/26/2026 12:35,Home-LOS,3m Home LOS 5GHz Wireless,Standard,40,5GHz,160,2882,,,,,0,0,5,,,,4,622.15,0,3,3,,0,0,Wireless,-42,
2/26/2026 12:36,Home-LOS,3m Home LOS 5GHz Wireless,Standard,40,5GHz,160,2882,,,,,0,0,5,,,,4,602.35,0,4,3,,0,0,Wireless,-42,
2/26/2026 12:37,Home-LOS,3m Home LOS 5GHz Wireless,Standard,40,5GHz,160,2882,,,,,0,0,5,,,,4,622.28,0,5,3,,0,0,Wireless,-42,
2/26/2026 12:37,Home-LOS,3m Home LOS 5GHz Wireless,Standard,40,5GHz,160,2882,,,,,0,0,5,,,,4,625.26,0,6,3,,0,0,Wireless,-42,
2/26/2026 12:38,Home-LOS,3m Home LOS 5GHz Wireless,Standard,40,5GHz,160,2882,,,,,0,0,5,,,,4,622.18,0,7,3,,0,0,Wireless,-42,
2/26/2026 12:38,Home-LOS,3m Home LOS 5GHz Wireless,Standard,40,5GHz,160,2882,,,,,0,0,5,,,,4,623.68,0,8,3,,0,0,Wireless,-42,
2/26/2026 12:39,Home-LOS,3m Home LOS 5GHz Wireless,Standard,40,5GHz,160,2882,,,,,0,0,5,,,,4,609.6,0,9,3,,0,0,Wireless,-42,
2/26/2026 12:40,Home-LOS,3m Home LOS 5GHz Wireless,Standard,40,5GHz,160,2882,,,,,0,0,5,,,,4,621.99,0,10,3,,0,0,Wireless,-42,
2/26/2026 12:45,Home-LOS,3m Home LOS 2.4GHz Wireless,Standard,4,2.4GHz,20,344,,,,,0,5,9,,,,4,106,0,1,3,,0,0,Wireless,-41,
2/26/2026 12:46,Home-LOS,3m Home LOS 2.4GHz Wireless,Standard,4,2.4GHz,20,344,,,,,0,5,9,,,,4,109.36,0,2,3,,0,0,Wireless,-41,
2/26/2026 12:47,Home-LOS,3m Home LOS 2.4GHz Wireless,Standard,4,2.4GHz,20,344,,,,,0,5,9,,,,4,106.39,0,3,3,,0,0,Wireless,-41,
2/26/2026 12:47,Home-LOS,3m Home LOS 2.4GHz Wireless,Standard,4,2.4GHz,20,344,,,,,0,5,9,,,,4,104.09,0,4,3,,0,0,Wireless,-41,
2/26/2026 12:48,Home-LOS,3m Home LOS 2.4GHz Wireless,Standard,4,2.4GHz,20,344,,,,,0,5,9,,,,4,107.99,0,5,3,,0,0,Wireless,-41,
2/26/2026 12:48,Home-LOS,3m Home LOS 2.4GHz Wireless,Standard,4,2.4GHz,20,344,,,,,0,5,9,,,,4,106.01,0,6,3,,0,0,Wireless,-41,
2/26/2026 12:49,Home-LOS,3m Home LOS 2.4GHz Wireless,Standard,4,2.4GHz,20,344,,,,,0,5,9,,,,4,106.03,0,7,3,,0,0,Wireless,-41,
2/26/2026 12:49,Home-LOS,3m Home LOS 2.4GHz Wireless,Standard,4,2.4GHz,20,344,,,,,0,5,9,,,,4,105.45,0,8,3,,0,0,Wireless,-41,
2/26/2026 12:50,Home-LOS,3m Home LOS 2.4GHz Wireless,Standard,4,2.4GHz,20,344,,,,,0,5,9,,,,4,102.85,0,9,3,,0,0,Wireless,-41,
2/26/2026 12:51,Home-LOS,3m Home LOS 2.4GHz Wireless,Standard,4,2.4GHz,20,344,,,,,0,5,9,,,,4,103.04,0,10,3,,0,0,Wireless,-41,
2/26/2026 12:59,Home-LOS,3m Home LOS MLO Wireless,MLO,157,5GHz,80,1441,5,6GHz,160,1441,0,0,9,0,0,9,8,263.56,0,1,3,,0,0,Wireless,-41,-54
2/26/2026 13:00,Home-LOS,3m Home LOS MLO Wireless,MLO,157,5GHz,80,1441,5,6GHz,160,1441,0,0,9,0,0,9,8,129.07,0,2,3,,0,0,Wireless,-41,-54
2/26/2026 13:00,Home-LOS,3m Home LOS MLO Wireless,MLO,157,5GHz,80,1441,5,6GHz,160,1441,0,0,9,0,0,9,8,169.48,0,3,3,,0,0,Wireless,-41,-54
2/26/2026 13:01,Home-LOS,3m Home LOS MLO Wireless,MLO,157,5GHz,80,1441,5,6GHz,160,1441,0,0,9,0,0,9,8,243.36,0,4,3,,0,0,Wireless,-41,-54
2/26/2026 13:02,Home-LOS,3m Home LOS MLO Wireless,MLO,157,5GHz,80,1441,5,6GHz,160,1441,0,0,9,0,0,9,8,470.39,0,5,3,,0,0,Wireless,-41,-54
2/26/2026 13:02,Home-LOS,3m Home LOS MLO Wireless,MLO,157,5GHz,80,1441,5,6GHz,160,1441,0,0,9,0,0,9,8,459.02,0,6,3,,0,0,Wireless,-41,-54
2/26/2026 13:03,Home-LOS,3m Home LOS MLO Wireless,MLO,157,5GHz,80,1441,5,6GHz,160,1441,0,0,9,0,0,9,8,467.5,0,7,3,,0,0,Wireless,-41,-54
2/26/2026 13:03,Home-LOS,3m Home LOS MLO Wireless,MLO,157,5GHz,80,1441,5,6GHz,160,1441,0,0,9,0,0,9,8,515.44,0,8,3,,0,0,Wireless,-41,-54
2/26/2026 13:04,Home-LOS,3m Home LOS MLO Wireless,MLO,157,5GHz,80,1441,5,6GHz,160,1441,0,0,9,0,0,9,8,475.49,0,9,3,,0,0,Wireless,-41,-54
2/26/2026 13:05,Home-LOS,3m Home LOS MLO Wireless,MLO,157,5GHz,80,1441,5,6GHz,160,1441,0,0,9,0,0,9,8,553.82,0,10,3,,0,0,Wireless,-41,-54
2/26/2026 13:19,Home-LOS,4.5m Home LOS 6GHz Wireless,Standard,5,6GHz,160,2882,,,,,0,0,7,,,,4,627,0,1,4.5,,0,0,Wireless,-65,
2/26/2026 13:20,Home-LOS,4.5m Home LOS 6GHz Wireless,Standard,5,6GHz,160,2882,,,,,0,0,7,,,,4,646.94,0,2,4.5,,0,0,Wireless,-65,
2/26/2026 13:21,Home-LOS,4.5m Home LOS 6GHz Wireless,Standard,5,6GHz,160,2882,,,,,0,0,7,,,,4,538.21,0,3,4.5,,0,0,Wireless,-65,
2/26/2026 13:21,Home-LOS,4.5m Home LOS 6GHz Wireless,Standard,5,6GHz,160,2882,,,,,0,0,7,,,,4,645.26,0,4,4.5,,0,0,Wireless,-65,
2/26/2026 13:22,Home-LOS,4.5m Home LOS 6GHz Wireless,Standard,5,6GHz,160,2882,,,,,0,0,7,,,,4,648.55,0,5,4.5,,0,0,Wireless,-65,
2/26/2026 13:23,Home-LOS,4.5m Home LOS 6GHz Wireless,Standard,5,6GHz,160,2882,,,,,0,0,7,,,,4,635.61,0,6,4.5,,0,0,Wireless,-65,
2/26/2026 13:23,Home-LOS,4.5m Home LOS 6GHz Wireless,Standard,5,6GHz,160,2882,,,,,0,0,7,,,,4,650.09,0,7,4.5,,0,0,Wireless,-65,
2/26/2026 13:24,Home-LOS,4.5m Home LOS 6GHz Wireless,Standard,5,6GHz,160,2882,,,,,0,0,7,,,,4,629.86,0,8,4.5,,0,0,Wireless,-65,
2/26/2026 13:24,Home-LOS,4.5m Home LOS 6GHz Wireless,Standard,5,6GHz,160,2882,,,,,0,0,7,,,,4,648.52,0,9,4.5,,0,0,Wireless,-65,
2/26/2026 13:25,Home-LOS,4.5m Home LOS 6GHz Wireless,Standard,5,6GHz,160,2882,,,,,0,0,7,,,,4,628.71,0,10,4.5,,0,0,Wireless,-65,
2/26/2026 13:30,Home-LOS,4.5m Home LOS 5GHz Wireless,Standard,40,5GHz,160,2882,,,,,0,0,8,,,,4,637.58,0,1,4.5,,0,0,Wireless,-49,
2/26/2026 13:31,Home-LOS,4.5m Home LOS 5GHz Wireless,Standard,40,5GHz,160,2882,,,,,0,0,8,,,,4,611.88,0,2,4.5,,0,0,Wireless,-49,
2/26/2026 13:31,Home-LOS,4.5m Home LOS 5GHz Wireless,Standard,40,5GHz,160,2882,,,,,0,0,8,,,,4,613.29,0,3,4.5,,0,0,Wireless,-49,
2/26/2026 13:32,Home-LOS,4.5m Home LOS 5GHz Wireless,Standard,40,5GHz,160,2882,,,,,0,0,8,,,,4,668.57,0,4,4.5,,0,0,Wireless,-49,
2/26/2026 13:32,Home-LOS,4.5m Home LOS 5GHz Wireless,Standard,40,5GHz,160,2882,,,,,0,0,8,,,,4,655.53,0,5,4.5,,0,0,Wireless,-49,
2/26/2026 13:33,Home-LOS,4.5m Home LOS 5GHz Wireless,Standard,40,5GHz,160,2882,,,,,0,0,8,,,,4,636.29,0,6,4.5,,0,0,Wireless,-49,
2/26/2026 13:34,Home-LOS,4.5m Home LOS 5GHz Wireless,Standard,40,5GHz,160,2882,,,,,0,0,8,,,,4,660.83,0,7,4.5,,0,0,Wireless,-49,
2/26/2026 13:34,Home-LOS,4.5m Home LOS 5GHz Wireless,Standard,40,5GHz,160,2882,,,,,0,0,8,,,,4,641.38,0,8,4.5,,0,0,Wireless,-49,
2/26/2026 13:35,Home-LOS,4.5m Home LOS 5GHz Wireless,Standard,40,5GHz,160,2882,,,,,0,0,8,,,,4,645.97,0,9,4.5,,0,0,Wireless,-49,
2/26/2026 13:35,Home-LOS,4.5m Home LOS 5GHz Wireless,Standard,40,5GHz,160,2882,,,,,0,0,8,,,,4,645.26,0,10,4.5,,0,0,Wireless,-49,
